md5_hash,copies_count,file_paths,inferred_raw_labels,candidate_5_class_labels,candidate_binary_labels,resolved_5_class,resolved_binary,conflict_status
0686268d06e43859d984788563249099,1,standardized_audio\076e33bf-c599-4eee-a6e3-dbc1986ee493-1437288921225-1.7-f-72-lo.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0697b528a4a14513502285e917b7be8a,1,standardized_audio\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
06a94921dbf7c8cb261e3e0a9d4ea325,1,standardized_audio\191c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
06d249058aa75bfe1b75473b094afa91,4,raw_data\BABY CRY\discomfort\dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo.wav; raw_data\BABY CRY\lonely\dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo.wav; raw_data_2\cry\discomfort\dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo.wav; raw_data_2\cry\lonely\dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741903654-1.7-f-72-lo.wav,discomfort; lonely; unknown,Discomfort; Unknown,Unknown; Not Hungry,Discomfort,Not Hungry,no_conflict
06d3054aec44be640dbcf6f027657435,1,standardized_audio\6d922623-8424-4625-be4c-4964e0c9e25c-1434898452774-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
07030a5cad065bc2ab8bf5b393bbf9aa,1,standardized_audio\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0713644d020bb9792d1aeb76aab0b41b,1,standardized_audio\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966327-1.0-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
073f28b037daddd249e9ecc693494178,11,raw_data\BABY CRY\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\129c.wav; raw_data\Baby Crying Sounds\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav; raw_data\Dataset\cry\129c.wav; raw_data\donateacry_corpus\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\129c.wav; raw_data_2\Baby Crying Sounds\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\129c.wav; raw_data_2\cry\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\129c.wav; raw_data_2\hungry\hungry1 (24).wav,cry; discomfort; hungry; unknown,Discomfort; Hungry; Unknown,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
074544f4e073a3b5930266f394337f4e,1,standardized_audio\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
075e04163304493d9d78c0ee9abaa336,11,raw_data\BABY CRY\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav; raw_data\Baby Crying Sounds\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav; raw_data\Baby Crying Sounds\tired\323c.wav; raw_data\Dataset\cry\323c.wav; raw_data\donateacry_corpus\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav; raw_data_2\Baby Crying Sounds\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav; raw_data_2\Baby Crying Sounds\tired\323c.wav; raw_data_2\cry\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav; raw_data_2\cry\tired\323c.wav; raw_data_2\Dataset\cry\323c.wav; raw_data_2\hungry\hungry1 (93).wav,cry; hungry; tired; unknown,Unknown; Hungry; Tired,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
07652004debd8c47eac40f9ed21e8709,1,standardized_audio\silence.wav_20.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
077907e225e88382e864b642a64883cc,5,raw_data\Baby Crying Sounds\silence\silence.wav_5.wav; raw_data\Dataset\not_cry\222n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_5.wav; raw_data_2\cry\silence\silence.wav_5.wav; raw_data_2\Dataset\not_cry\222n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0788f697e6272a2f9a0efcd1ea8b579e,1,standardized_audio\202c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
07b87d013f768c30fa4a4e86755ff6d2,1,standardized_audio\50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007668-1.0-m-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
07b9c9f3ae74321dee311caa9eb10676,2,raw_data\Dataset\cry\167c.ogg; raw_data_2\Dataset\cry\167c.ogg,cry; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
07dedc318d30e1007e320e4fb48e0d5d,1,standardized_audio\446c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
07ed070bf97c23ba6ac76b00a5a45853,1,standardized_audio\laugh_1.m4a_41.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
080000fa4c2492b2c4c9ce20e3a9a809,1,standardized_audio\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
08064296cc6a681f6d68dedd261d50a6,1,cleaned_audio_unique\1b00e9a8690e4825ef21356a39dc70a4.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
080ebf5f0442ce9c085f0b6df62073e4,1,cleaned_audio_unique\7783615c82266f0541550ad30cf0c255.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
08200772a6c4799f9ff5981094909232,1,cleaned_audio_unique\02ab9bc0519c14f5fdfaa1b3f1d75939.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
08546178bc148a7e0685b39dea948553,1,cleaned_audio_unique\ea26743a30d5017771e0f530c5c6d5f2.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
086f1ed66f96c946e417787f1ade2c49,1,cleaned_audio_unique\11093f76863164dea53fd98f02d763ad.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
087843eb9dc29322d12e41412a3d784c,1,standardized_audio\189c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
088d0f4dce22dd2584f5bb9157427303,5,raw_data\Baby Crying Sounds\silence\silence.wav_106.wav; raw_data\Dataset\not_cry\323n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_106.wav; raw_data_2\cry\silence\silence.wav_106.wav; raw_data_2\Dataset\not_cry\323n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
089adbc2d3016a5150290081e2c0e412,1,cleaned_audio_unique\4d3857b1e9d36258278bd8017c5b6872.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
08b257eccc09bc87e4a378a54fe4f7cc,1,standardized_audio\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
08cb58d4d4fa2cd934491562f4ef0775,1,cleaned_audio_unique\9d5740a572e352c1484b6e60a232d4c9.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
08e0647f35708914fec05153472fe8db,1,standardized_audio\3-155234-A.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
08e93de321654946c6bf2bec3c37446b,2,raw_data\BABY CRY\scared\d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav; raw_data_2\cry\scared\d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav,scared; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
093d1d545a26d5891eac6f5325e9f9b2,6,raw_data\BABY CRY\belly_pain\408c.wav; raw_data\Baby Crying Sounds\belly pain\408c.wav; raw_data\Dataset\cry\408c.wav; raw_data_2\Baby Crying Sounds\belly pain\408c.wav; raw_data_2\cry\belly pain\408c.wav; raw_data_2\Dataset\cry\408c.wav,cry; belly_pain; belly pain; unknown,Unknown; Belly Pain,Unknown; Not Hungry,Belly Pain,Not Hungry,no_conflict
094a9285baa3d367ebc4b27570b6603f,2,raw_data\BABY CRY\burping\generated2_af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu.wav; raw_data_2\cry\burping\generated2_af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu.wav,unknown; burping,Burping,Not Hungry,Burping,Not Hungry,no_conflict
097a0de625f19cb4fae7e94a4b25f26c,5,raw_data\Baby Crying Sounds\burping\552c.wav; raw_data\Dataset\cry\552c.wav; raw_data_2\Baby Crying Sounds\burping\552c.wav; raw_data_2\cry\burping\552c.wav; raw_data_2\Dataset\cry\552c.wav,cry; unknown; burping,Unknown; Burping,Unknown; Not Hungry,Burping,Not Hungry,no_conflict
098b8fd3ac5faef656d5dd2d1ee5133c,1,cleaned_audio_unique\45cbe38b0d261403609d2093e14f6d56.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
09a2bec129d2b046a2a8698c414f2193,1,standardized_audio\uncom_yudi_ganti_popok_11.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
09f2bbae1c0f776389d6bb3f79872ba0,12,raw_data\BABY CRY\cold_hot\41c.wav; raw_data\BABY CRY\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\41c.wav; raw_data\Baby Crying Sounds\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav; raw_data\Dataset\cry\41c.wav; raw_data\donateacry_corpus\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\41c.wav; raw_data_2\Baby Crying Sounds\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\41c.wav; raw_data_2\cry\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\41c.wav; raw_data_2\hungry\hungry1 (197).wav,cry; cold_hot; hungry; unknown,Discomfort; Hungry; Unknown,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
0a30e77428b89cdef49e60c3cbdef391,1,standardized_audio\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0a3cb22d828102ccd705fe699cb7fbea,1,standardized_audio\564c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0a6010f54f66d6814f9071293b7ac560,5,raw_data\Baby Crying Sounds\silence\silence.wav_81.wav; raw_data\Dataset\not_cry\298n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_81.wav; raw_data_2\cry\silence\silence.wav_81.wav; raw_data_2\Dataset\not_cry\298n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0a63f75040701e8d8a144e70df510ec1,1,standardized_audio\248c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0a655e593a0cab3f70eb275b9e9f686e,12,raw_data\BABY CRY\belly_pain\396c.wav; raw_data\BABY CRY\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\belly pain\396c.wav; raw_data\Baby Crying Sounds\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav; raw_data\Dataset\cry\396c.wav; raw_data\donateacry_corpus\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\396c.wav; raw_data_2\Baby Crying Sounds\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav; raw_data_2\cry\belly pain\396c.wav; raw_data_2\cry\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104337-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\396c.wav; raw_data_2\hungry\hungry1 (370).wav,hungry; belly_pain; belly pain; unknown; cry,Unknown; Hungry; Belly Pain,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
0a662d98a0271813980420473e4c5cce,11,raw_data\BABY CRY\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\128c.wav; raw_data\Baby Crying Sounds\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav; raw_data\Dataset\cry\128c.wav; raw_data\donateacry_corpus\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\128c.wav; raw_data_2\Baby Crying Sounds\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav; raw_data_2\cry\discomfort\128c.wav; raw_data_2\cry\hungry\3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\128c.wav; raw_data_2\hungry\hungry1 (23).wav,cry; discomfort; hungry; unknown,Discomfort; Hungry; Unknown,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
0a6ff3ba59e5499a5ac9c1d291641bed,1,cleaned_audio_unique\4c4e58783cdcc91190a617c0bdc09858.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0a73339e447dfef53238738da66232eb,1,standardized_audio\4-184235-A.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0a79999e734ecba286b6a0e46dc35dde,1,cleaned_audio_unique\86174df84a1417dc46f007b6af4cf998.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0a9034362c7cdf90cc457166713c5a32,1,standardized_audio\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0aa3dff7663d83d4255cb0ad617d9ef9,2,raw_data\Dataset\cry\95c.ogg; raw_data_2\Dataset\cry\95c.ogg,cry; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0aa89c623c934c814aa0a1b3cc38caac,5,raw_data\Baby Crying Sounds\silence\silence.wav_55.wav; raw_data\Dataset\not_cry\272n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_55.wav; raw_data_2\cry\silence\silence.wav_55.wav; raw_data_2\Dataset\not_cry\272n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0aaf8bc46d0a81be6b33d9b320a2ca10,5,raw_data\Baby Crying Sounds\silence\silence.wav_90.wav; raw_data\Dataset\not_cry\307n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_90.wav; raw_data_2\cry\silence\silence.wav_90.wav; raw_data_2\Dataset\not_cry\307n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0ab2dac03d91475a118b1dc86a5dda68,1,standardized_audio\212c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b220d579a7feab0966dd81d3643eee9,5,raw_data\Baby Crying Sounds\noise\1-79113-A.ogg; raw_data\Dataset\not_cry\20n.ogg; raw_data_2\Baby Crying Sounds\noise\1-79113-A.ogg; raw_data_2\cry\noise\1-79113-A.ogg; raw_data_2\Dataset\not_cry\20n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0b347b69a0f0cf947dd3aa1bfc505009,1,cleaned_audio_unique\9e0235a1ae3745b2a147e95b98ce0b0d.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b3b22ff59571ec2096bb4c309950a37,1,standardized_audio\hung_sugianto_minta_susu_22.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b4c8e00ec59b0a38c40328500aa9578,12,raw_data\BABY CRY\cold_hot\86c.wav; raw_data\BABY CRY\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data\Baby Crying Sounds\cold_hot\86c.wav; raw_data\Baby Crying Sounds\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data\Dataset\cry\86c.wav; raw_data\donateacry_corpus\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\86c.wav; raw_data_2\Baby Crying Sounds\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data_2\cry\cold_hot\86c.wav; raw_data_2\cry\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data_2\Dataset\cry\86c.wav; raw_data_2\hungry\hungry1 (11).wav,cry; cold_hot; hungry; unknown,Discomfort; Hungry; Unknown,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
0b54c2500e9e3de89a58239a3d711e17,1,standardized_audio\815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b557e8902ab79a349d3f3a79f84f304,1,standardized_audio\199c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b6cf73ff2b3fd52d1d8d913ef18d6d4,1,standardized_audio\196c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b6e5b40804eafea89c9d4967b1a121c,1,standardized_audio\471c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b7040025af957cf771a955ee82f20fd,1,standardized_audio\271c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b7ba012e0debb9b82bda742c98a0db4,5,raw_data\Baby Crying Sounds\noise\5-242491-A.ogg; raw_data\Dataset\not_cry\102n.ogg; raw_data_2\Baby Crying Sounds\noise\5-242491-A.ogg; raw_data_2\cry\noise\5-242491-A.ogg; raw_data_2\Dataset\not_cry\102n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0b80a597ef688181731e0c5dadc1fd11,1,standardized_audio\513c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0b829756b81abfb53f77418d52945329,1,standardized_audio\laugh_1.m4a_36.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0b98c6300b081dc3c86d97ca09bbb5da,1,cleaned_audio_unique\642fffbfa2a7a9c86ec94e91d687b357.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0ba09ef90731cfe443a50dd30a06d191,1,standardized_audio\b5044f9a-6f2e-44fc-8e04-9076a988acf2-1435544527174-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0ba94c78386142932c9e4dc68b07a55b,1,raw_data\BABY CRY\scared\sc-16.wav,scared; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0bc42f18b4dfb4cc03f6160fcae45440,1,standardized_audio\e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738640598-1.7-m-72-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0c0ba1db99d826c159254372e6361593,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_19.wav; raw_data\Dataset\not_cry\128n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_19.wav; raw_data_2\cry\laugh\laugh_1.m4a_19.wav; raw_data_2\Dataset\not_cry\128n.wav,silence; unknown; laugh; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0c12294830f7299cec09f78175fe15d5,12,raw_data\BABY CRY\cold_hot\57c.wav; raw_data\BABY CRY\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\57c.wav; raw_data\Baby Crying Sounds\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data\Dataset\cry\57c.wav; raw_data\donateacry_corpus\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\57c.wav; raw_data_2\Baby Crying Sounds\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\57c.wav; raw_data_2\cry\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\57c.wav; raw_data_2\hungry\hungry1 (381).wav,cry; cold_hot; hungry; unknown,Discomfort; Hungry; Unknown,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
0c148d3ac0b5fd355a8e19dcd3306362,1,cleaned_audio_unique\9efa171f7dcdbc13cf641394b655596c.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0c295a59f80576588257e96f6a0450eb,2,raw_data\BABY CRY\discomfort\uncom_yudi_ganti_popok_14.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_yudi_ganti_popok_14.wav,discomfort; Uncomfortable; unknown,Discomfort,Not Hungry,Discomfort,Not Hungry,no_conflict
0c34ae64c9f86e6bfad05dd0a6f8180b,5,raw_data\Baby Crying Sounds\silence\silence.wav_56.wav; raw_data\Dataset\not_cry\273n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_56.wav; raw_data_2\cry\silence\silence.wav_56.wav; raw_data_2\Dataset\not_cry\273n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0c46944e98e84e11622c9691e2f89e7f,1,standardized_audio\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0c66bab0510f26e2caabbebccfbb48c2,5,raw_data\Baby Crying Sounds\silence\silence.wav_64.wav; raw_data\Dataset\not_cry\281n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_64.wav; raw_data_2\cry\silence\silence.wav_64.wav; raw_data_2\Dataset\not_cry\281n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0c84cedab522cb4f3d5076b1ce8286b4,1,standardized_audio\uncom_sugianto_minta_gendong_13.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0c991dd1ca6589ce492ec6794e659142,5,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_1.wav; raw_data\Dataset\not_cry\198n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_1.wav; raw_data_2\cry\laugh\laugh_2.m4a_1.wav; raw_data_2\Dataset\not_cry\198n.wav,silence; unknown; laugh; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
0ca0c0ebcf8e45062cfb3596593f8928,2,raw_data\BABY CRY\discomfort\uncom_sugianto_popok_basah_15.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_sugianto_popok_basah_15.wav,discomfort; Uncomfortable; unknown,Discomfort,Not Hungry,Discomfort,Not Hungry,no_conflict
0cc91fa8aaa5fabe44ada5efa7981ed3,1,standardized_audio\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0ccc2d8c84f49db39ac0afc4d0abe004,1,standardized_audio\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0cd9a466edddf2c26b57cb0105bc75da,1,cleaned_audio_unique\41be93196a2489c06adec510911c0699.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0cdc18a7d7dfd59762308626b272bda9,1,standardized_audio\468c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
0d04dfad9416d3729f94735d4e12175c,12,raw_data\BABY CRY\cold_hot\116c.wav; raw_data\BABY CRY\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\116c.wav; raw_data\Baby Crying Sounds\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data\Dataset\cry\116c.wav; raw_data\donateacry_corpus\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\116c.wav; raw_data_2\Baby Crying Sounds\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data_2\cry\cold_hot\116c.wav; raw_data_2\cry\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data_2\Dataset\cry\116c.wav; raw_data_2\hungry\hungry1 (21).wav,cry; cold_hot; hungry; unknown,Discomfort; Hungry; Unknown,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
