md5_hash,copies_count,file_paths,folders,filename_code_labels,evidence_based_labels_list,strict_5class_qualified,strict_5class_label,majority_5class_qualified,majority_5class_label,majority_resolved_by_voting,strict_binary_qualified,strict_binary_label,majority_binary_qualified,majority_binary_label,group_status
0aa89c623c934c814aa0a1b3cc38caac,5,raw_data\Baby Crying Sounds\silence\silence.wav_55.wav; raw_data\Dataset\not_cry\272n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_55.wav; raw_data_2\cry\silence\silence.wav_55.wav; raw_data_2\Dataset\not_cry\272n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0aaf8bc46d0a81be6b33d9b320a2ca10,5,raw_data\Baby Crying Sounds\silence\silence.wav_90.wav; raw_data\Dataset\not_cry\307n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_90.wav; raw_data_2\cry\silence\silence.wav_90.wav; raw_data_2\Dataset\not_cry\307n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0b220d579a7feab0966dd81d3643eee9,5,raw_data\Baby Crying Sounds\noise\1-79113-A.ogg; raw_data\Dataset\not_cry\20n.ogg; raw_data_2\Baby Crying Sounds\noise\1-79113-A.ogg; raw_data_2\cry\noise\1-79113-A.ogg; raw_data_2\Dataset\not_cry\20n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0b4c8e00ec59b0a38c40328500aa9578,12,raw_data\BABY CRY\cold_hot\86c.wav; raw_data\BABY CRY\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data\Baby Crying Sounds\cold_hot\86c.wav; raw_data\Baby Crying Sounds\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data\Dataset\cry\86c.wav; raw_data\donateacry_corpus\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\86c.wav; raw_data_2\Baby Crying Sounds\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data_2\cry\cold_hot\86c.wav; raw_data_2\cry\hungry\2F1C0515-EC8E-44C1-ABEA-E04EB475543A-1432143888-1.1-m-22-hu.wav; raw_data_2\Dataset\cry\86c.wav; raw_data_2\hungry\hungry1 (11).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
0b7ba012e0debb9b82bda742c98a0db4,5,raw_data\Baby Crying Sounds\noise\5-242491-A.ogg; raw_data\Dataset\not_cry\102n.ogg; raw_data_2\Baby Crying Sounds\noise\5-242491-A.ogg; raw_data_2\cry\noise\5-242491-A.ogg; raw_data_2\Dataset\not_cry\102n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0ba94c78386142932c9e4dc68b07a55b,1,raw_data\BABY CRY\scared\sc-16.wav,scared,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
0c0ba1db99d826c159254372e6361593,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_19.wav; raw_data\Dataset\not_cry\128n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_19.wav; raw_data_2\cry\laugh\laugh_1.m4a_19.wav; raw_data_2\Dataset\not_cry\128n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0c12294830f7299cec09f78175fe15d5,12,raw_data\BABY CRY\cold_hot\57c.wav; raw_data\BABY CRY\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\57c.wav; raw_data\Baby Crying Sounds\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data\Dataset\cry\57c.wav; raw_data\donateacry_corpus\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\57c.wav; raw_data_2\Baby Crying Sounds\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\57c.wav; raw_data_2\cry\hungry\1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\57c.wav; raw_data_2\hungry\hungry1 (381).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
0c295a59f80576588257e96f6a0450eb,2,raw_data\BABY CRY\discomfort\uncom_yudi_ganti_popok_14.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_yudi_ganti_popok_14.wav,discomfort; Uncomfortable,None,Discomfort,yes,Discomfort,yes,Discomfort,no,yes,Not Hungry,yes,Not Hungry,no_conflict
0c34ae64c9f86e6bfad05dd0a6f8180b,5,raw_data\Baby Crying Sounds\silence\silence.wav_56.wav; raw_data\Dataset\not_cry\273n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_56.wav; raw_data_2\cry\silence\silence.wav_56.wav; raw_data_2\Dataset\not_cry\273n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0c66bab0510f26e2caabbebccfbb48c2,5,raw_data\Baby Crying Sounds\silence\silence.wav_64.wav; raw_data\Dataset\not_cry\281n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_64.wav; raw_data_2\cry\silence\silence.wav_64.wav; raw_data_2\Dataset\not_cry\281n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0c991dd1ca6589ce492ec6794e659142,5,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_1.wav; raw_data\Dataset\not_cry\198n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_1.wav; raw_data_2\cry\laugh\laugh_2.m4a_1.wav; raw_data_2\Dataset\not_cry\198n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0ca0c0ebcf8e45062cfb3596593f8928,2,raw_data\BABY CRY\discomfort\uncom_sugianto_popok_basah_15.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_sugianto_popok_basah_15.wav,discomfort; Uncomfortable,None,Discomfort,yes,Discomfort,yes,Discomfort,no,yes,Not Hungry,yes,Not Hungry,no_conflict
0d04dfad9416d3729f94735d4e12175c,12,raw_data\BABY CRY\cold_hot\116c.wav; raw_data\BABY CRY\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\116c.wav; raw_data\Baby Crying Sounds\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data\Dataset\cry\116c.wav; raw_data\donateacry_corpus\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\116c.wav; raw_data_2\Baby Crying Sounds\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data_2\cry\cold_hot\116c.wav; raw_data_2\cry\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav; raw_data_2\Dataset\cry\116c.wav; raw_data_2\hungry\hungry1 (21).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
0d68765b70dad62617403e256346b30d,12,raw_data\BABY CRY\burping\518c.wav; raw_data\BABY CRY\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\518c.wav; raw_data\Baby Crying Sounds\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data\Dataset\cry\518c.wav; raw_data\donateacry_corpus\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\518c.wav; raw_data_2\Baby Crying Sounds\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data_2\cry\burping\518c.wav; raw_data_2\cry\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\518c.wav; raw_data_2\hungry\hungry1 (329).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
0dec22b70251fe17e754f9b11d2358fe,11,raw_data\BABY CRY\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\209c.wav; raw_data\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data\Dataset\cry\209c.wav; raw_data\donateacry_corpus\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\209c.wav; raw_data_2\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\209c.wav; raw_data_2\cry\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\209c.wav; raw_data_2\hungry\hungry1 (136).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
0e1356bbdb33252496bc97bc047dd220,11,raw_data\BABY CRY\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data\Baby Crying Sounds\discomfort\150c.wav; raw_data\Baby Crying Sounds\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data\Dataset\cry\150c.wav; raw_data\donateacry_corpus\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\150c.wav; raw_data_2\Baby Crying Sounds\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data_2\cry\discomfort\150c.wav; raw_data_2\cry\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data_2\Dataset\cry\150c.wav; raw_data_2\hungry\hungry1 (164).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
0e59b26e99745db9f30f7767b3989125,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_66.wav; raw_data\Dataset\not_cry\175n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_66.wav; raw_data_2\cry\laugh\laugh_1.m4a_66.wav; raw_data_2\Dataset\not_cry\175n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0e7b80032163e1df352e72b24719d9f3,5,raw_data\Baby Crying Sounds\silence\silence.wav_68.wav; raw_data\Dataset\not_cry\285n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_68.wav; raw_data_2\cry\silence\silence.wav_68.wav; raw_data_2\Dataset\not_cry\285n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0f67052403e8a8fb261b78f347dbe74d,12,raw_data\BABY CRY\cold_hot\91c.wav; raw_data\BABY CRY\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\91c.wav; raw_data\Baby Crying Sounds\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data\Dataset\cry\91c.wav; raw_data\donateacry_corpus\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\91c.wav; raw_data_2\Baby Crying Sounds\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data_2\cry\cold_hot\91c.wav; raw_data_2\cry\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\91c.wav; raw_data_2\hungry\hungry1 (9).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
0f67c865441a85b2a6ac049c9ef398ee,5,raw_data\Baby Crying Sounds\noise\2-114587-A.ogg; raw_data\Dataset\not_cry\38n.ogg; raw_data_2\Baby Crying Sounds\noise\2-114587-A.ogg; raw_data_2\cry\noise\2-114587-A.ogg; raw_data_2\Dataset\not_cry\38n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
0fc261802c485d782ecc77641135a64a,11,raw_data\BABY CRY\tired\275c.wav; raw_data\Baby Crying Sounds\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data\Baby Crying Sounds\tired\275c.wav; raw_data\Dataset\cry\275c.wav; raw_data\donateacry_corpus\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data_2\Baby Crying Sounds\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data_2\Baby Crying Sounds\tired\275c.wav; raw_data_2\cry\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data_2\cry\tired\275c.wav; raw_data_2\Dataset\cry\275c.wav; raw_data_2\discomfort\8discomfort.wav,discomfort; tired; cry,None; Discomfort,Unknown; Tired; Discomfort,no,Excluded/Unknown,yes,Discomfort,yes,no,Excluded/Unknown,yes,Not Hungry,resolved_by_filename_priority
10224bfbdc1959b4b80e20f7a755b385,12,raw_data\BABY CRY\belly_pain\375c.wav; raw_data\BABY CRY\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data\Baby Crying Sounds\belly pain\375c.wav; raw_data\Baby Crying Sounds\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data\Dataset\cry\375c.wav; raw_data\donateacry_corpus\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\375c.wav; raw_data_2\Baby Crying Sounds\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data_2\cry\belly pain\375c.wav; raw_data_2\cry\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data_2\Dataset\cry\375c.wav; raw_data_2\hungry\hungry1 (344).wav,cry; hungry; belly pain; belly_pain,None; Hungry,Unknown; Belly Pain; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
1032d3cd4646db291274ce3469d461fb,11,raw_data\BABY CRY\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\tired\306c.wav; raw_data\Dataset\cry\306c.wav; raw_data\donateacry_corpus\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\tired\306c.wav; raw_data_2\cry\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data_2\cry\tired\306c.wav; raw_data_2\Dataset\cry\306c.wav; raw_data_2\hungry\hungry1 (152).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
103f09b3ef8314a7f5c48aa772981058,11,raw_data\BABY CRY\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\189c.wav; raw_data\Baby Crying Sounds\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data\Dataset\cry\189c.wav; raw_data\donateacry_corpus\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\189c.wav; raw_data_2\Baby Crying Sounds\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data_2\cry\discomfort\189c.wav; raw_data_2\cry\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\189c.wav; raw_data_2\hungry\hungry1 (41).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
1078b5f257cc1c4943621b8771580bfb,5,raw_data\Baby Crying Sounds\silence\silence.wav_2.wav; raw_data\Dataset\not_cry\219n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_2.wav; raw_data_2\cry\silence\silence.wav_2.wav; raw_data_2\Dataset\not_cry\219n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
1099506c6513d4d3ff191f9c0f1baf54,11,raw_data\BABY CRY\burping\507c.wav; raw_data\Baby Crying Sounds\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data\Baby Crying Sounds\burping\507c.wav; raw_data\Dataset\cry\507c.wav; raw_data\donateacry_corpus\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data_2\Baby Crying Sounds\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data_2\Baby Crying Sounds\burping\507c.wav; raw_data_2\belly_pain\16belly_pain.wav; raw_data_2\cry\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data_2\cry\burping\507c.wav; raw_data_2\Dataset\cry\507c.wav,burping; belly_pain; belly pain; cry,Belly Pain; None,Unknown; Burping; Belly Pain,no,Excluded/Unknown,yes,Belly Pain,yes,no,Excluded/Unknown,yes,Not Hungry,resolved_by_filename_priority
1104dd84119d11bf11f3c5f4fe1d4e66,12,raw_data\BABY CRY\cold_hot\75c.wav; raw_data\BABY CRY\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\75c.wav; raw_data\Baby Crying Sounds\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data\Dataset\cry\75c.wav; raw_data\donateacry_corpus\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\75c.wav; raw_data_2\Baby Crying Sounds\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\75c.wav; raw_data_2\cry\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\75c.wav; raw_data_2\hungry\hungry1 (108).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
11093f76863164dea53fd98f02d763ad,11,raw_data\BABY CRY\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\210c.wav; raw_data\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data\Dataset\cry\210c.wav; raw_data\donateacry_corpus\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\210c.wav; raw_data_2\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\210c.wav; raw_data_2\cry\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\210c.wav; raw_data_2\hungry\hungry1 (137).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
111298b2b53ea6e660478037040d105d,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_81.wav; raw_data\Dataset\not_cry\190n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_81.wav; raw_data_2\cry\laugh\laugh_1.m4a_81.wav; raw_data_2\Dataset\not_cry\190n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
113c6d3d6f39bf48975a086fdb00272e,12,raw_data\BABY CRY\cold_hot\105c.wav; raw_data\BABY CRY\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\cold_hot\105c.wav; raw_data\Baby Crying Sounds\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data\Dataset\cry\105c.wav; raw_data\donateacry_corpus\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\105c.wav; raw_data_2\Baby Crying Sounds\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data_2\cry\cold_hot\105c.wav; raw_data_2\cry\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data_2\Dataset\cry\105c.wav; raw_data_2\hungry\hungry1 (113).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
11bef35365b3a2a36f7922802f9a5abf,11,raw_data\BABY CRY\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\burping\538c.wav; raw_data\Baby Crying Sounds\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data\Dataset\cry\538c.wav; raw_data\donateacry_corpus\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\burping\538c.wav; raw_data_2\Baby Crying Sounds\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data_2\cry\burping\538c.wav; raw_data_2\cry\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\538c.wav; raw_data_2\hungry\hungry1 (367).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
11c399a37a2d02a9f34a0b6c1b33069c,12,raw_data\BABY CRY\cold_hot\71c.wav; raw_data\BABY CRY\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\cold_hot\71c.wav; raw_data\Baby Crying Sounds\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data\Dataset\cry\71c.wav; raw_data\donateacry_corpus\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\71c.wav; raw_data_2\Baby Crying Sounds\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data_2\cry\cold_hot\71c.wav; raw_data_2\cry\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\71c.wav; raw_data_2\hungry\hungry1 (159).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
1233526a0a7a0a8a79178357f809520e,5,raw_data\Baby Crying Sounds\noise\3-216281-A.ogg; raw_data\Dataset\not_cry\74n.ogg; raw_data_2\Baby Crying Sounds\noise\3-216281-A.ogg; raw_data_2\cry\noise\3-216281-A.ogg; raw_data_2\Dataset\not_cry\74n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
128d909b99b696859716b052b2b381a6,2,raw_data\BABY CRY\hungry\hung_yudi_puting_dilepas_13.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yudi_puting_dilepas_13.wav,hungry; Hungry,None,Hungry,yes,Hungry,yes,Hungry,no,yes,Hungry,yes,Hungry,no_conflict
