md5_hash,reason,original_paths
d6cf4f213f9f5cfd6238b8fc0675f580,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-85362-A.ogg; raw_data\Dataset\not_cry\21n.ogg; raw_data_2\Baby Crying Sounds\noise\1-85362-A.ogg; raw_data_2\cry\noise\1-85362-A.ogg; raw_data_2\Dataset\not_cry\21n.ogg
d820a6fdbf01aa3a67f655d99531ea49,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-22804-A.ogg; raw_data\Dataset\not_cry\4n.ogg; raw_data_2\Baby Crying Sounds\noise\1-22804-A.ogg; raw_data_2\cry\noise\1-22804-A.ogg; raw_data_2\Dataset\not_cry\4n.ogg
da161359c816e2b065f18246bf7753e4,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-34094-B.ogg; raw_data\Dataset\not_cry\9n.ogg; raw_data_2\Baby Crying Sounds\noise\1-34094-B.ogg; raw_data_2\cry\noise\1-34094-B.ogg; raw_data_2\Dataset\not_cry\9n.ogg
da1d9b208496672ceab92e0ccd4f9396,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_41.wav; raw_data\Dataset\not_cry\150n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_41.wav; raw_data_2\cry\laugh\laugh_1.m4a_41.wav; raw_data_2\Dataset\not_cry\150n.wav
dc911891ad2168b31009f967cdab88e7,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-70939-A.ogg; raw_data\Dataset\not_cry\33n.ogg; raw_data_2\Baby Crying Sounds\noise\2-70939-A.ogg; raw_data_2\cry\noise\2-70939-A.ogg; raw_data_2\Dataset\not_cry\33n.ogg
ddf1cc69a7cc47af742e356145feebb3,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_40.wav; raw_data\Dataset\not_cry\257n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_40.wav; raw_data_2\cry\silence\silence.wav_40.wav; raw_data_2\Dataset\not_cry\257n.wav
de2a94b1093a2aa21a56766de59dd07c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_13.wav; raw_data\Dataset\not_cry\122n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_13.wav; raw_data_2\cry\laugh\laugh_1.m4a_13.wav; raw_data_2\Dataset\not_cry\122n.wav
df639805a1be903b605af9766bf999b8,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_73.wav; raw_data\Dataset\not_cry\182n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_73.wav; raw_data_2\cry\laugh\laugh_1.m4a_73.wav; raw_data_2\Dataset\not_cry\182n.wav
dfec5e83bec58a40680392ffc6cd3f57,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_31.wav; raw_data\Dataset\not_cry\248n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_31.wav; raw_data_2\cry\silence\silence.wav_31.wav; raw_data_2\Dataset\not_cry\248n.wav
e05797f520d00ad95cef200db9e31603,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_49.wav; raw_data\Dataset\not_cry\266n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_49.wav; raw_data_2\cry\silence\silence.wav_49.wav; raw_data_2\Dataset\not_cry\266n.wav
e05881f3fab0b05971664b8ea63b4637,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_3.wav; raw_data\Dataset\not_cry\220n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_3.wav; raw_data_2\cry\silence\silence.wav_3.wav; raw_data_2\Dataset\not_cry\220n.wav
e25470807ca65f402547ff22a2ec63eb,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_17.wav; raw_data\Dataset\not_cry\234n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_17.wav; raw_data_2\cry\silence\silence.wav_17.wav; raw_data_2\Dataset\not_cry\234n.wav
e28f45400f87ebf72bda650ea8ca8498,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_21.wav; raw_data\Dataset\not_cry\238n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_21.wav; raw_data_2\cry\silence\silence.wav_21.wav; raw_data_2\Dataset\not_cry\238n.wav
e2be07b7e2bb7d55021198ff9afd194d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_70.wav; raw_data\Dataset\not_cry\287n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_70.wav; raw_data_2\cry\silence\silence.wav_70.wav; raw_data_2\Dataset\not_cry\287n.wav
e35190b116389e4a7117b6aefa4c2024,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_59.wav; raw_data\Dataset\not_cry\168n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_59.wav; raw_data_2\cry\laugh\laugh_1.m4a_59.wav; raw_data_2\Dataset\not_cry\168n.wav
e3d895c8103bd5811f32b778a3e6f4ba,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_47.wav; raw_data\Dataset\not_cry\156n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_47.wav; raw_data_2\cry\laugh\laugh_1.m4a_47.wav; raw_data_2\Dataset\not_cry\156n.wav
e53acc97f4359002d5fc4343223ea9f6,unknown_lonely,raw_data\BABY CRY\lonely\88da3fbd-926b-4ee7-ae8f-85f92f2783b0-1430114359516-1.7-m-04-lo.wav; raw_data_2\cry\lonely\88da3fbd-926b-4ee7-ae8f-85f92f2783b0-1430114359516-1.7-m-04-lo.wav
e5e88d8d7f27331ceb68f43483a6d4b8,unknown_lonely,raw_data\Dataset\cry\25c.ogg; raw_data_2\Dataset\cry\25c.ogg
e60ed2695ac479237c6f6f1e714ddab4,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_42.wav; raw_data\Dataset\not_cry\259n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_42.wav; raw_data_2\cry\silence\silence.wav_42.wav; raw_data_2\Dataset\not_cry\259n.wav
e65bb0514a1daea48780d5cfb7c20f8f,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_2.wav; raw_data\Dataset\not_cry\199n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_2.wav; raw_data_2\cry\laugh\laugh_2.m4a_2.wav; raw_data_2\Dataset\not_cry\199n.wav
e86b143b38e73ed33cad74e4b20e9538,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-70938-A.ogg; raw_data\Dataset\not_cry\32n.ogg; raw_data_2\Baby Crying Sounds\noise\2-70938-A.ogg; raw_data_2\cry\noise\2-70938-A.ogg; raw_data_2\Dataset\not_cry\32n.ogg
eb0d0ecb1e2a46a692b873de1e68ce0d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_48.wav; raw_data\Dataset\not_cry\265n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_48.wav; raw_data_2\cry\silence\silence.wav_48.wav; raw_data_2\Dataset\not_cry\265n.wav
eb5c881babed0985099e486422e3d828,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_19.wav; raw_data\Dataset\not_cry\216n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_19.wav; raw_data_2\cry\laugh\laugh_2.m4a_19.wav; raw_data_2\Dataset\not_cry\216n.wav
ec713e45a0d4316d50e6d60dc29a13c5,unknown_lonely,raw_data\BABY CRY\scared\b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav; raw_data_2\cry\scared\b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav
ecea497d70d917d4a646039108f4b424,unknown_lonely,raw_data\BABY CRY\scared\sc-13 - Copy.mp3; raw_data\BABY CRY\scared\sc-13.mp3; raw_data_2\cry\scared\sc-13 - Copy.mp3; raw_data_2\cry\scared\sc-13.mp3
edf7b2ed5486d079011a2fe848b49d69,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_20.wav; raw_data\Dataset\not_cry\237n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_20.wav; raw_data_2\cry\silence\silence.wav_20.wav; raw_data_2\Dataset\not_cry\237n.wav
ee0e4d98b64a7820794b379fbfa1f340,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_28.wav; raw_data\Dataset\not_cry\137n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_28.wav; raw_data_2\cry\laugh\laugh_1.m4a_28.wav; raw_data_2\Dataset\not_cry\137n.wav
ee983a6bfaf0db42cdeabcc0d9e87cc1,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_11.wav; raw_data\Dataset\not_cry\120n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_11.wav; raw_data_2\cry\laugh\laugh_1.m4a_11.wav; raw_data_2\Dataset\not_cry\120n.wav
ef401860769fe3816c0eef3ce061b68b,unknown_lonely,raw_data\BABY CRY\lonely\d1e236a0-e030-4137-9030-5625026cd098-1430390498353-1.2-m-04-lo.wav; raw_data_2\cry\lonely\d1e236a0-e030-4137-9030-5625026cd098-1430390498353-1.2-m-04-lo.wav
f078656cbe48d1df0a37917cf5dff169,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-204115-A.ogg; raw_data\Dataset\not_cry\86n.ogg; raw_data_2\Baby Crying Sounds\noise\4-204115-A.ogg; raw_data_2\cry\noise\4-204115-A.ogg; raw_data_2\Dataset\not_cry\86n.ogg
f0caeed4ab00e9f63ab7176178544f93,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_76.wav; raw_data\Dataset\not_cry\293n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_76.wav; raw_data_2\cry\silence\silence.wav_76.wav; raw_data_2\Dataset\not_cry\293n.wav
f1312d00b1ef2fc39aa9baaab8e5111f,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_83.wav; raw_data\Dataset\not_cry\300n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_83.wav; raw_data_2\cry\silence\silence.wav_83.wav; raw_data_2\Dataset\not_cry\300n.wav
f229666abe662b913f066a69c0408f2c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_13.wav; raw_data\Dataset\not_cry\230n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_13.wav; raw_data_2\cry\silence\silence.wav_13.wav; raw_data_2\Dataset\not_cry\230n.wav
f2a65367c8ffbd6446860649634675ab,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_10.wav; raw_data\Dataset\not_cry\119n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_10.wav; raw_data_2\cry\laugh\laugh_1.m4a_10.wav; raw_data_2\Dataset\not_cry\119n.wav
f2bc2498b50828867b2dc0eea25c3967,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_2.wav; raw_data\Dataset\not_cry\111n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_2.wav; raw_data_2\cry\laugh\laugh_1.m4a_2.wav; raw_data_2\Dataset\not_cry\111n.wav
f35a3c7a50d7c4be1065eb805c55509f,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_55.wav; raw_data\Dataset\not_cry\164n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_55.wav; raw_data_2\cry\laugh\laugh_1.m4a_55.wav; raw_data_2\Dataset\not_cry\164n.wav
f4331bb0a7d894e713c16c92874585ae,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_15.wav; raw_data\Dataset\not_cry\124n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_15.wav; raw_data_2\cry\laugh\laugh_1.m4a_15.wav; raw_data_2\Dataset\not_cry\124n.wav
f5065db732958c1d63980dc91d7e1b2d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_6.wav; raw_data\Dataset\not_cry\203n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_6.wav; raw_data_2\cry\laugh\laugh_2.m4a_6.wav; raw_data_2\Dataset\not_cry\203n.wav
f51c8574287f080e307be43be289ec8c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_32.wav; raw_data\Dataset\not_cry\141n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_32.wav; raw_data_2\cry\laugh\laugh_1.m4a_32.wav; raw_data_2\Dataset\not_cry\141n.wav
f6391b1c4d17dbfec575083f89a6f0b3,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_104.wav; raw_data\Dataset\not_cry\321n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_104.wav; raw_data_2\cry\silence\silence.wav_104.wav; raw_data_2\Dataset\not_cry\321n.wav
f65243e7446d3596a82976b5905b5410,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_21.wav; raw_data\Dataset\not_cry\130n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_21.wav; raw_data_2\cry\laugh\laugh_1.m4a_21.wav; raw_data_2\Dataset\not_cry\130n.wav
f65c5b802c4842001eaebb7ec3ac2c1c,unknown_lonely,raw_data\Dataset\cry\133c.ogg; raw_data_2\Dataset\cry\133c.ogg
f6aaee0bb5d571f0d3d62ea63d7addb0,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-243450-A.ogg; raw_data\Dataset\not_cry\105n.ogg; raw_data_2\Baby Crying Sounds\noise\5-243450-A.ogg; raw_data_2\cry\noise\5-243450-A.ogg; raw_data_2\Dataset\not_cry\105n.ogg
f70f5c881288afe72db2852a3cc9df73,unknown_lonely,raw_data\Dataset\cry\138c.ogg; raw_data_2\Dataset\cry\138c.ogg
f7bfa9f299d9c42879a94f58b51bf67a,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-216280-A.ogg; raw_data\Dataset\not_cry\73n.ogg; raw_data_2\Baby Crying Sounds\noise\3-216280-A.ogg; raw_data_2\cry\noise\3-216280-A.ogg; raw_data_2\Dataset\not_cry\73n.ogg
f7fb40fbf5966d6233ec01b6092c1179,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_72.wav; raw_data\Dataset\not_cry\289n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_72.wav; raw_data_2\cry\silence\silence.wav_72.wav; raw_data_2\Dataset\not_cry\289n.wav
f8b21c657247d2372f0cc821d3eb03e1,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_35.wav; raw_data\Dataset\not_cry\252n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_35.wav; raw_data_2\cry\silence\silence.wav_35.wav; raw_data_2\Dataset\not_cry\252n.wav
f9b16f836c40e9214b1406c4478b4e50,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-58772-A.ogg; raw_data\Dataset\not_cry\50n.ogg; raw_data_2\Baby Crying Sounds\noise\3-58772-A.ogg; raw_data_2\cry\noise\3-58772-A.ogg; raw_data_2\Dataset\not_cry\50n.ogg
fa770b94606a429c0f5e19a5e3486f2a,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-47819-A.ogg; raw_data\Dataset\not_cry\11n.ogg; raw_data_2\Baby Crying Sounds\noise\1-47819-A.ogg; raw_data_2\cry\noise\1-47819-A.ogg; raw_data_2\Dataset\not_cry\11n.ogg
fb2f599e3e1c1866e21d9ebabe8622d1,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-56380-A.ogg; raw_data\Dataset\not_cry\16n.ogg; raw_data_2\Baby Crying Sounds\noise\1-56380-A.ogg; raw_data_2\cry\noise\1-56380-A.ogg; raw_data_2\Dataset\not_cry\16n.ogg
fbc9e43c8ad871501ca38d8c53a17f1b,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-243448-A.ogg; raw_data\Dataset\not_cry\103n.ogg; raw_data_2\Baby Crying Sounds\noise\5-243448-A.ogg; raw_data_2\cry\noise\5-243448-A.ogg; raw_data_2\Dataset\not_cry\103n.ogg
fc47f31c95dd3e30231d21c33fd4fa58,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_101.wav; raw_data\Dataset\not_cry\318n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_101.wav; raw_data_2\cry\silence\silence.wav_101.wav; raw_data_2\Dataset\not_cry\318n.wav
fcc6d4df06a383d86df050d683d054b0,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_58.wav; raw_data\Dataset\not_cry\275n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_58.wav; raw_data_2\cry\silence\silence.wav_58.wav; raw_data_2\Dataset\not_cry\275n.wav
fe188909970f1b6412b73d85d11ad248,unknown_lonely,raw_data\BABY CRY\scared\generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav; raw_data_2\cry\scared\generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700367302-1.7-m-04-sc.wav
ff66be6bb9256393417ae446eb41e2e3,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-56380-B.ogg; raw_data\Dataset\not_cry\17n.ogg; raw_data_2\Baby Crying Sounds\noise\1-56380-B.ogg; raw_data_2\cry\noise\1-56380-B.ogg; raw_data_2\Dataset\not_cry\17n.ogg
ffb00bb98c3fb1b3312a68e7f2d388a5,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_59.wav; raw_data\Dataset\not_cry\276n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_59.wav; raw_data_2\cry\silence\silence.wav_59.wav; raw_data_2\Dataset\not_cry\276n.wav
