md5_hash,resolved_label_binary,source_selected_path,all_original_paths,evidence_status_summary,output_path_binary,original_duration_sec,cleaned_duration_sec,output_sample_rate
0d68765b70dad62617403e256346b30d,Hungry,raw_data\BABY CRY\burping\518c.wav,raw_data\BABY CRY\burping\518c.wav; raw_data\BABY CRY\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\518c.wav; raw_data\Baby Crying Sounds\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data\Dataset\cry\518c.wav; raw_data\donateacry_corpus\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\518c.wav; raw_data_2\Baby Crying Sounds\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data_2\cry\burping\518c.wav; raw_data_2\cry\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\518c.wav; raw_data_2\hungry\hungry1 (329).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__0d68765b70dad62617403e256346b30d.wav,6.88,4.512,16000
0dec22b70251fe17e754f9b11d2358fe,Hungry,raw_data\BABY CRY\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav,raw_data\BABY CRY\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\209c.wav; raw_data\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data\Dataset\cry\209c.wav; raw_data\donateacry_corpus\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\209c.wav; raw_data_2\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\209c.wav; raw_data_2\cry\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\209c.wav; raw_data_2\hungry\hungry1 (136).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__0dec22b70251fe17e754f9b11d2358fe.wav,6.66,6.404,16000
0e1356bbdb33252496bc97bc047dd220,Hungry,raw_data\BABY CRY\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,raw_data\BABY CRY\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data\Baby Crying Sounds\discomfort\150c.wav; raw_data\Baby Crying Sounds\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data\Dataset\cry\150c.wav; raw_data\donateacry_corpus\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\150c.wav; raw_data_2\Baby Crying Sounds\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data_2\cry\discomfort\150c.wav; raw_data_2\cry\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav; raw_data_2\Dataset\cry\150c.wav; raw_data_2\hungry\hungry1 (164).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__0e1356bbdb33252496bc97bc047dd220.wav,6.94,6.144,16000
0f67052403e8a8fb261b78f347dbe74d,Hungry,raw_data\BABY CRY\cold_hot\91c.wav,raw_data\BABY CRY\cold_hot\91c.wav; raw_data\BABY CRY\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\91c.wav; raw_data\Baby Crying Sounds\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data\Dataset\cry\91c.wav; raw_data\donateacry_corpus\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\91c.wav; raw_data_2\Baby Crying Sounds\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data_2\cry\cold_hot\91c.wav; raw_data_2\cry\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\91c.wav; raw_data_2\hungry\hungry1 (9).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__0f67052403e8a8fb261b78f347dbe74d.wav,6.66,6.08,16000
0fc261802c485d782ecc77641135a64a,Not_Hungry,raw_data\BABY CRY\tired\275c.wav,raw_data\BABY CRY\tired\275c.wav; raw_data\Baby Crying Sounds\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data\Baby Crying Sounds\tired\275c.wav; raw_data\Dataset\cry\275c.wav; raw_data\donateacry_corpus\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data_2\Baby Crying Sounds\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data_2\Baby Crying Sounds\tired\275c.wav; raw_data_2\cry\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav; raw_data_2\cry\tired\275c.wav; raw_data_2\Dataset\cry\275c.wav; raw_data_2\discomfort\8discomfort.wav,resolved_by_filename_priority,majority_binary/Not_Hungry/Not_Hungry__0fc261802c485d782ecc77641135a64a.wav,6.96,6.896,16000
10224bfbdc1959b4b80e20f7a755b385,Hungry,raw_data\BABY CRY\belly_pain\375c.wav,raw_data\BABY CRY\belly_pain\375c.wav; raw_data\BABY CRY\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data\Baby Crying Sounds\belly pain\375c.wav; raw_data\Baby Crying Sounds\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data\Dataset\cry\375c.wav; raw_data\donateacry_corpus\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\375c.wav; raw_data_2\Baby Crying Sounds\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data_2\cry\belly pain\375c.wav; raw_data_2\cry\hungry\F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav; raw_data_2\Dataset\cry\375c.wav; raw_data_2\hungry\hungry1 (344).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__10224bfbdc1959b4b80e20f7a755b385.wav,7.0,6.488,16000
1032d3cd4646db291274ce3469d461fb,Hungry,raw_data\BABY CRY\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,raw_data\BABY CRY\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\tired\306c.wav; raw_data\Dataset\cry\306c.wav; raw_data\donateacry_corpus\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\tired\306c.wav; raw_data_2\cry\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav; raw_data_2\cry\tired\306c.wav; raw_data_2\Dataset\cry\306c.wav; raw_data_2\hungry\hungry1 (152).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__1032d3cd4646db291274ce3469d461fb.wav,6.78,6.62,16000
103f09b3ef8314a7f5c48aa772981058,Hungry,raw_data\BABY CRY\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav,raw_data\BABY CRY\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\189c.wav; raw_data\Baby Crying Sounds\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data\Dataset\cry\189c.wav; raw_data\donateacry_corpus\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\189c.wav; raw_data_2\Baby Crying Sounds\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data_2\cry\discomfort\189c.wav; raw_data_2\cry\hungry\5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\189c.wav; raw_data_2\hungry\hungry1 (41).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__103f09b3ef8314a7f5c48aa772981058.wav,7.0,5.376,16000
1099506c6513d4d3ff191f9c0f1baf54,Not_Hungry,raw_data\BABY CRY\burping\507c.wav,raw_data\BABY CRY\burping\507c.wav; raw_data\Baby Crying Sounds\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data\Baby Crying Sounds\burping\507c.wav; raw_data\Dataset\cry\507c.wav; raw_data\donateacry_corpus\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data_2\Baby Crying Sounds\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data_2\Baby Crying Sounds\burping\507c.wav; raw_data_2\belly_pain\16belly_pain.wav; raw_data_2\cry\belly pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp.wav; raw_data_2\cry\burping\507c.wav; raw_data_2\Dataset\cry\507c.wav,resolved_by_filename_priority,majority_binary/Not_Hungry/Not_Hungry__1099506c6513d4d3ff191f9c0f1baf54.wav,6.84,6.816,16000
1104dd84119d11bf11f3c5f4fe1d4e66,Hungry,raw_data\BABY CRY\cold_hot\75c.wav,raw_data\BABY CRY\cold_hot\75c.wav; raw_data\BABY CRY\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\75c.wav; raw_data\Baby Crying Sounds\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data\Dataset\cry\75c.wav; raw_data\donateacry_corpus\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\75c.wav; raw_data_2\Baby Crying Sounds\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\75c.wav; raw_data_2\cry\hungry\22b43570-d440-475b-b2f1-e528c81081f7-1430663490095-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\75c.wav; raw_data_2\hungry\hungry1 (108).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__1104dd84119d11bf11f3c5f4fe1d4e66.wav,6.96,6.48,16000
11093f76863164dea53fd98f02d763ad,Hungry,raw_data\BABY CRY\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav,raw_data\BABY CRY\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\210c.wav; raw_data\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data\Dataset\cry\210c.wav; raw_data\donateacry_corpus\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\210c.wav; raw_data_2\Baby Crying Sounds\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\210c.wav; raw_data_2\cry\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\210c.wav; raw_data_2\hungry\hungry1 (137).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__11093f76863164dea53fd98f02d763ad.wav,6.62,4.544,16000
113c6d3d6f39bf48975a086fdb00272e,Hungry,raw_data\BABY CRY\cold_hot\105c.wav,raw_data\BABY CRY\cold_hot\105c.wav; raw_data\BABY CRY\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\cold_hot\105c.wav; raw_data\Baby Crying Sounds\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data\Dataset\cry\105c.wav; raw_data\donateacry_corpus\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\105c.wav; raw_data_2\Baby Crying Sounds\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data_2\cry\cold_hot\105c.wav; raw_data_2\cry\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav; raw_data_2\Dataset\cry\105c.wav; raw_data_2\hungry\hungry1 (113).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__113c6d3d6f39bf48975a086fdb00272e.wav,6.94,6.652,16000
11bef35365b3a2a36f7922802f9a5abf,Hungry,raw_data\BABY CRY\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav,raw_data\BABY CRY\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\burping\538c.wav; raw_data\Baby Crying Sounds\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data\Dataset\cry\538c.wav; raw_data\donateacry_corpus\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\burping\538c.wav; raw_data_2\Baby Crying Sounds\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data_2\cry\burping\538c.wav; raw_data_2\cry\hungry\fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\538c.wav; raw_data_2\hungry\hungry1 (367).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__11bef35365b3a2a36f7922802f9a5abf.wav,6.76,6.344,16000
11c399a37a2d02a9f34a0b6c1b33069c,Hungry,raw_data\BABY CRY\cold_hot\71c.wav,raw_data\BABY CRY\cold_hot\71c.wav; raw_data\BABY CRY\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\cold_hot\71c.wav; raw_data\Baby Crying Sounds\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data\Dataset\cry\71c.wav; raw_data\donateacry_corpus\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\71c.wav; raw_data_2\Baby Crying Sounds\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data_2\cry\cold_hot\71c.wav; raw_data_2\cry\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\71c.wav; raw_data_2\hungry\hungry1 (159).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__11c399a37a2d02a9f34a0b6c1b33069c.wav,7.06,5.056,16000
128d909b99b696859716b052b2b381a6,Hungry,raw_data\BABY CRY\hungry\hung_yudi_puting_dilepas_13.wav,raw_data\BABY CRY\hungry\hung_yudi_puting_dilepas_13.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yudi_puting_dilepas_13.wav,no_conflict,majority_binary/Hungry/Hungry__128d909b99b696859716b052b2b381a6.wav,5.0346875,5.0346875,16000
12f576ebcaa394c07d2767ceb235c2f3,Hungry,raw_data\BABY CRY\hungry\69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav,raw_data\BABY CRY\hungry\69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\discomfort\219c.wav; raw_data\Baby Crying Sounds\hungry\69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav; raw_data\Dataset\cry\219c.wav; raw_data\donateacry_corpus\hungry\69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\219c.wav; raw_data_2\Baby Crying Sounds\hungry\69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav; raw_data_2\cry\discomfort\219c.wav; raw_data_2\cry\hungry\69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\219c.wav; raw_data_2\hungry\hungry1 (233).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__12f576ebcaa394c07d2767ceb235c2f3.wav,6.72,6.112,16000
141aa561f87bcaee599abfa538a0fff8,Hungry,raw_data\BABY CRY\belly_pain\443c.wav,raw_data\BABY CRY\belly_pain\443c.wav; raw_data\BABY CRY\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\belly pain\443c.wav; raw_data\Baby Crying Sounds\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav; raw_data\Dataset\cry\443c.wav; raw_data\donateacry_corpus\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\443c.wav; raw_data_2\Baby Crying Sounds\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav; raw_data_2\cry\belly pain\443c.wav; raw_data_2\cry\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav; raw_data_2\Dataset\cry\443c.wav; raw_data_2\hungry\hungry1 (240).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__141aa561f87bcaee599abfa538a0fff8.wav,6.94,6.812,16000
1433ca9d323aa8b463254ae79deea484,Not_Hungry,raw_data\BABY CRY\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav,raw_data\BABY CRY\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav; raw_data\Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav; raw_data\Baby Crying Sounds\discomfort\206c.wav; raw_data\Dataset\cry\206c.wav; raw_data\donateacry_corpus\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav; raw_data_2\Baby Crying Sounds\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav; raw_data_2\Baby Crying Sounds\discomfort\206c.wav; raw_data_2\belly_pain\8belly_pain.wav; raw_data_2\cry\belly pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav; raw_data_2\cry\discomfort\206c.wav; raw_data_2\Dataset\cry\206c.wav,resolved_by_filename_priority,majority_binary/Not_Hungry/Not_Hungry__1433ca9d323aa8b463254ae79deea484.wav,7.0,6.944,16000
14420df903350ce5ba9f6d461f166972,Not_Hungry,raw_data\Baby Crying Sounds\burping\562c.wav,raw_data\Baby Crying Sounds\burping\562c.wav; raw_data\Dataset\cry\562c.wav; raw_data_2\Baby Crying Sounds\burping\562c.wav; raw_data_2\cry\burping\562c.wav; raw_data_2\Dataset\cry\562c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__14420df903350ce5ba9f6d461f166972.wav,5.0,5.0,16000
14ad89a4e7b1d321e43ccff86ba9743b,Hungry,raw_data\BABY CRY\cold_hot\7c.wav,raw_data\BABY CRY\cold_hot\7c.wav; raw_data\BABY CRY\hungry\04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\7c.wav; raw_data\Baby Crying Sounds\hungry\04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav; raw_data\Dataset\cry\7c.wav; raw_data\donateacry_corpus\hungry\04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\7c.wav; raw_data_2\Baby Crying Sounds\hungry\04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav; raw_data_2\cry\cold_hot\7c.wav; raw_data_2\cry\hungry\04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\7c.wav; raw_data_2\hungry\hungry1 (28).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__14ad89a4e7b1d321e43ccff86ba9743b.wav,6.9,6.9,16000
15bf1caa4650490d12434df27c26f6fc,Not_Hungry,raw_data\BABY CRY\discomfort\uncom_sugianto_popok_basah_12.wav,raw_data\BABY CRY\discomfort\uncom_sugianto_popok_basah_12.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_sugianto_popok_basah_12.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__15bf1caa4650490d12434df27c26f6fc.wav,5.0,4.16,16000
162de91cf02df845ad62a9c84d4fff46,Hungry,raw_data\BABY CRY\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,raw_data\BABY CRY\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\tired\326c.wav; raw_data\Dataset\cry\326c.wav; raw_data\donateacry_corpus\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\tired\326c.wav; raw_data_2\cry\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav; raw_data_2\cry\tired\326c.wav; raw_data_2\Dataset\cry\326c.wav; raw_data_2\hungry\hungry1 (89).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__162de91cf02df845ad62a9c84d4fff46.wav,6.54,6.156,16000
176be7a74bcecfbafbb86869f987c134,Hungry,raw_data\BABY CRY\hungry\hung_yudi_cari_puting_15.wav,raw_data\BABY CRY\hungry\hung_yudi_cari_puting_15.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yudi_cari_puting_15.wav,no_conflict,majority_binary/Hungry/Hungry__176be7a74bcecfbafbb86869f987c134.wav,5.013375,4.949375,16000
18950efe8983c90964f9508124a5d8bb,Hungry,raw_data\BABY CRY\cold_hot\77c.wav,raw_data\BABY CRY\cold_hot\77c.wav; raw_data\BABY CRY\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\77c.wav; raw_data\Baby Crying Sounds\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav; raw_data\Dataset\cry\77c.wav; raw_data\donateacry_corpus\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\77c.wav; raw_data_2\Baby Crying Sounds\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav; raw_data_2\cry\cold_hot\77c.wav; raw_data_2\cry\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav; raw_data_2\Dataset\cry\77c.wav; raw_data_2\hungry\hungry1 (227).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__18950efe8983c90964f9508124a5d8bb.wav,7.0,6.936,16000
192f336a89ae2c32f607bc07f853ae45,Not_Hungry,raw_data\BABY CRY\discomfort\uncom_sugianto_minta_gendong_14.wav,raw_data\BABY CRY\discomfort\uncom_sugianto_minta_gendong_14.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_sugianto_minta_gendong_14.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__192f336a89ae2c32f607bc07f853ae45.wav,5.0,4.52,16000
1a4294a3ce799d8da1e2a6a4384155fc,Not_Hungry,raw_data\Baby Crying Sounds\burping\559c.wav,raw_data\Baby Crying Sounds\burping\559c.wav; raw_data\Dataset\cry\559c.wav; raw_data_2\Baby Crying Sounds\burping\559c.wav; raw_data_2\cry\burping\559c.wav; raw_data_2\Dataset\cry\559c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__1a4294a3ce799d8da1e2a6a4384155fc.wav,5.0,5.0,16000
